Customer ID,InvoiceDate,Invoice,TotalAmount,ProductVariety,Country,RevenuePercent,AOV,R_Score,F_Score,M_Score,Segment,CLV,Recommended_Intervention,Expected_ROI
15828.0,11,1,1108.82,74,United Kingdom,0.6289424860853432,1108.82,5,1,4,Other,13174.09900990099,Discount_10%,10561.25954738331
15833.0,373,1,80.4,5,United Kingdom,0.02806122448979592,80.4,1,1,1,Hibernating,955.2475247524753,Discount_10%,9111.361917692415
15834.0,12,3,1539.24,105,United Kingdom,0.7193877551020408,513.08,5,3,4,Loyal,18288.0,Discount_10%,41173.17729912984
15837.0,121,1,385.03000000000003,28,United Kingdom,0.31934137291280146,385.03000000000003,2,1,2,Hibernating,4574.613861386139,Discount_10%,9111.361917692415
15838.0,3,16,40519.92,11,United Kingdom,0.9960575139146568,2532.495,5,5,5,Champions,481424.7920792079,Discount_10%,145827.811526072
15841.0,22,5,1518.35,41,United Kingdom,0.7159090909090909,303.66999999999996,4,4,4,Champions,18039.801980198015,Discount_10%,145827.811526072
15842.0,29,2,548.8,24,United Kingdom,0.42277365491651203,274.4,4,3,3,Loyal,6520.39603960396,Discount_10%,41173.17729912984
15845.0,172,3,714.51,36,United Kingdom,0.5032467532467533,238.17,2,3,3,At Risk,8489.227722772277,Discount_10%,40688.40125972367
15846.0,21,1,107.01,27,United Kingdom,0.04661410018552876,107.01,4,1,1,Other,1271.4059405940595,Discount_10%,10561.25954738331
15847.0,64,3,433.3,22,United Kingdom,0.3557513914656772,144.43333333333334,3,3,2,Loyal,5148.118811881189,Discount_10%,41173.17729912984
15848.0,257,1,139.94,34,United Kingdom,0.08371985157699444,139.94,1,1,1,Hibernating,1662.6534653465346,Discount_10%,9111.361917692415
15850.0,12,4,819.87,197,United Kingdom,0.5445269016697588,204.9675,5,4,3,Loyal,9741.029702970298,Discount_10%,41173.17729912984
15851.0,162,1,109.73,8,United Kingdom,0.04916512059369202,109.73,2,1,1,Hibernating,1303.7227722772277,Discount_10%,9111.361917692415
15852.0,162,1,96.55,11,United Kingdom,0.037569573283859,96.55,2,1,1,Hibernating,1147.128712871287,Discount_10%,9111.361917692415
15854.0,12,9,2609.16,83,United Kingdom,0.8434601113172542,289.90666666666664,5,5,5,Champions,30999.920792079207,Discount_10%,145827.811526072
15855.0,112,1,340.48,15,United Kingdom,0.28733766233766234,340.48,2,1,2,Hibernating,4045.3069306930693,Discount_10%,9111.361917692415
15856.0,1,26,17832.77,182,United Kingdom,0.987708719851577,685.8757692307693,5,5,5,Champions,211874.49504950494,Discount_10%,145827.811526072
15857.0,66,1,273.48,10,United Kingdom,0.21753246753246752,273.48,3,1,2,Other,3249.2673267326736,Discount_10%,10561.25954738331
15858.0,3,9,2521.52,203,United Kingdom,0.8355751391465677,280.1688888888889,5,5,5,Champions,29958.65346534653,Discount_10%,145827.811526072
15859.0,68,1,438.46,22,United Kingdom,0.36108534322820035,438.46,3,1,2,Other,5209.425742574257,Discount_10%,10561.25954738331
15860.0,4,10,1528.0,169,United Kingdom,0.7177643784786641,152.8,5,5,4,Champions,18154.455445544554,Discount_10%,145827.811526072
15861.0,92,4,1236.43,191,United Kingdom,0.6570037105751392,309.1075,2,4,4,At Risk,14690.257425742573,Discount_10%,40688.40125972367
15862.0,9,10,2095.41,351,United Kingdom,0.7935992578849722,209.541,5,5,4,Champions,24895.9603960396,Discount_10%,145827.811526072
15863.0,253,3,289.86,56,United Kingdom,0.23028756957328386,96.62,1,3,2,At Risk,3443.881188118812,Discount_10%,40688.40125972367
15864.0,17,1,244.44000000000003,3,United Kingdom,0.19271799628942485,244.44000000000003,4,1,1,Other,2904.237623762376,Discount_10%,10561.25954738331
15865.0,49,2,1353.79,86,United Kingdom,0.6832096474953617,676.895,3,3,4,Loyal,16084.633663366336,Discount_10%,41173.17729912984
15867.0,5,17,5251.31,371,United Kingdom,0.937847866419295,308.90058823529415,5,5,5,Champions,62391.80198019802,Discount_10%,145827.811526072
15868.0,219,1,94.53,4,United Kingdom,0.03571428571428571,94.53,1,1,1,Hibernating,1123.1287128712872,Discount_10%,9111.361917692415
15869.0,262,1,174.02,18,United Kingdom,0.12082560296846011,174.02,1,1,1,Hibernating,2067.5643564356437,Discount_10%,9111.361917692415
15870.0,32,3,508.52,61,United Kingdom,0.40213358070500926,169.50666666666666,4,3,3,Loyal,6041.821782178217,Discount_10%,41173.17729912984
15871.0,73,1,33.099999999999994,5,United Kingdom,0.006957328385899814,33.099999999999994,2,1,1,Hibernating,393.2673267326732,Discount_10%,9111.361917692415
15872.0,14,2,434.75,70,United Kingdom,0.3580705009276438,217.375,5,3,2,Loyal,5165.346534653465,Discount_10%,41173.17729912984
15873.0,135,4,313.91999999999996,3,United Kingdom,0.25904452690166974,78.47999999999999,2,4,2,At Risk,3729.742574257425,Discount_10%,40688.40125972367
15874.0,23,14,6878.88,168,United Kingdom,0.9566326530612245,491.34857142857146,4,5,5,Champions,81729.26732673268,Discount_10%,145827.811526072
15875.0,282,1,111.72,18,United Kingdom,0.05264378478664193,111.72,1,1,1,Hibernating,1327.3663366336632,Discount_10%,9111.361917692415
15876.0,45,2,1449.1399999999999,11,United Kingdom,0.7043135435992579,724.5699999999999,3,3,4,Loyal,17217.50495049505,Discount_10%,41173.17729912984
15878.0,197,2,330.77,47,United Kingdom,0.2789888682745826,165.385,1,3,2,At Risk,3929.9405940594056,Discount_10%,40688.40125972367
15879.0,40,4,1157.3,171,United Kingdom,0.6386827458256029,289.325,3,4,4,Loyal,13750.099009900989,Discount_10%,41173.17729912984
15880.0,5,1,343.28000000000003,95,United Kingdom,0.28965677179962895,343.28000000000003,5,1,2,Other,4078.5742574257433,Discount_10%,10561.25954738331
15882.0,4,6,979.62,45,United Kingdom,0.5960111317254174,163.27,5,5,3,Loyal,11639.049504950495,Discount_10%,41173.17729912984
15884.0,68,2,249.70000000000002,14,United Kingdom,0.1971243042671614,124.85000000000001,3,3,1,Loyal,2966.732673267327,Discount_10%,41173.17729912984
15885.0,19,12,1572.47,68,United Kingdom,0.724721706864564,131.03916666666666,4,5,4,Champions,18682.811881188118,Discount_10%,145827.811526072
15886.0,52,3,871.78,47,United Kingdom,0.5619202226345084,290.5933333333333,3,3,3,Loyal,10357.782178217822,Discount_10%,41173.17729912984
15887.0,42,3,1027.15,27,United Kingdom,0.6096938775510204,342.3833333333334,3,3,4,Loyal,12203.762376237624,Discount_10%,41173.17729912984
15888.0,36,2,260.85,24,United Kingdom,0.20756029684601113,130.425,3,3,2,Loyal,3099.2079207920797,Discount_10%,41173.17729912984
15889.0,5,7,1359.41,237,United Kingdom,0.6848330241187384,194.20142857142858,5,5,4,Champions,16151.40594059406,Discount_10%,145827.811526072
15890.0,30,5,535.65,10,United Kingdom,0.41512059369202226,107.13,4,4,3,Loyal,6364.1584158415835,Discount_10%,41173.17729912984
15892.0,305,1,128.2,38,United Kingdom,0.06818181818181818,128.2,1,1,1,Hibernating,1523.1683168316831,Discount_10%,9111.361917692415
15893.0,117,1,305.28000000000003,1,United Kingdom,0.24594155844155843,305.28000000000003,2,1,2,Hibernating,3627.089108910892,Discount_10%,9111.361917692415
15894.0,5,1,156.74,32,United Kingdom,0.10064935064935066,156.74,5,1,1,Other,1862.2574257425742,Discount_10%,10561.25954738331
15898.0,3,22,4207.43,277,United Kingdom,0.9144248608534323,191.24681818181818,5,5,5,Champions,49989.267326732675,Discount_10%,145827.811526072
15899.0,4,1,56.25,4,United Kingdom,0.016001855287569575,56.25,5,1,1,Other,668.3168316831683,Discount_10%,10561.25954738331
15900.0,49,3,549.29,68,United Kingdom,0.4237012987012987,183.09666666666666,3,3,3,Loyal,6526.217821782177,Discount_10%,41173.17729912984
15901.0,87,4,339.34,49,United Kingdom,0.28629406307977734,84.835,2,4,2,At Risk,4031.762376237624,Discount_10%,40688.40125972367
15902.0,16,1,145.01,18,United Kingdom,0.08928571428571429,145.01,4,1,1,Other,1722.8910891089108,Discount_10%,10561.25954738331
15903.0,14,5,3813.0800000000004,20,United Kingdom,0.900278293135436,762.6160000000001,5,4,5,Champions,45303.92079207921,Discount_10%,145827.811526072
15905.0,179,1,114.69,22,United Kingdom,0.054615027829313545,114.69,1,1,1,Hibernating,1362.6534653465346,Discount_10%,9111.361917692415
15906.0,10,3,987.95,41,United Kingdom,0.5992578849721707,329.31666666666666,5,3,3,Loyal,11738.0198019802,Discount_10%,41173.17729912984
15908.0,126,2,764.57,37,United Kingdom,0.5255102040816326,382.285,2,3,3,At Risk,9084.0,Discount_10%,40688.40125972367
15910.0,36,7,1449.6200000000001,244,United Kingdom,0.7045454545454546,207.08857142857144,3,5,4,Loyal,17223.20792079208,Discount_10%,41173.17729912984
15911.0,259,8,1702.34,162,United Kingdom,0.7472170686456401,212.7925,1,5,4,At Risk,20225.821782178216,Discount_10%,40688.40125972367
15912.0,72,7,810.08,66,United Kingdom,0.5403525046382189,115.72571428571429,2,5,3,At Risk,9624.712871287129,Discount_10%,40688.40125972367
15913.0,170,1,6.300000000000001,1,United Kingdom,0.0006957328385899814,6.300000000000001,2,1,1,Hibernating,74.85148514851485,Discount_10%,9111.361917692415
15914.0,14,2,205.99,13,United Kingdom,0.15166975881261596,102.995,5,3,1,Loyal,2447.4059405940593,Discount_10%,41173.17729912984
15915.0,37,1,429.21,105,United Kingdom,0.3534322820037106,429.21,3,1,2,Other,5099.524752475247,Discount_10%,10561.25954738331
15916.0,2,7,1899.08,139,United Kingdom,0.7701762523191095,271.29714285714283,5,5,4,Champions,22563.326732673268,Discount_10%,145827.811526072
15917.0,242,4,437.53000000000003,115,United Kingdom,0.36038961038961037,109.38250000000001,1,4,2,At Risk,5198.376237623763,Discount_10%,40688.40125972367
15918.0,267,1,248.65,21,United Kingdom,0.19584879406307978,248.65,1,1,1,Hibernating,2954.2574257425745,Discount_10%,9111.361917692415
15919.0,4,1,270.72,38,United Kingdom,0.21498144712430425,270.72,5,1,2,Other,3216.475247524753,Discount_10%,10561.25954738331
15920.0,60,5,404.14,42,United Kingdom,0.33418367346938777,80.828,3,4,2,Loyal,4801.663366336634,Discount_10%,41173.17729912984
15921.0,32,3,466.08,52,United Kingdom,0.3784786641929499,155.35999999999999,4,3,2,Loyal,5537.584158415842,Discount_10%,41173.17729912984
15922.0,9,1,369.5,11,United Kingdom,0.30844155844155846,369.5,5,1,2,Other,4390.0990099009905,Discount_10%,10561.25954738331
15923.0,8,1,127.08,21,United Kingdom,0.06655844155844155,127.08,5,1,1,Other,1509.8613861386139,Discount_10%,10561.25954738331
15924.0,367,1,102.82,14,United Kingdom,0.04220779220779221,102.82,1,1,1,Hibernating,1221.6237623762374,Discount_10%,9111.361917692415
15926.0,178,1,134.44,7,United Kingdom,0.07676252319109463,134.44,1,1,1,Hibernating,1597.3069306930693,Discount_10%,9111.361917692415
15927.0,283,1,123.39,13,United Kingdom,0.06215213358070501,123.39,1,1,1,Hibernating,1466.019801980198,Discount_10%,9111.361917692415
15928.0,292,1,293.53,11,United Kingdom,0.23307050092764378,293.53,1,1,2,Hibernating,3487.485148514851,Discount_10%,9111.361917692415
15929.0,280,1,594.0,1,United Kingdom,0.44689239332096475,594.0,1,1,3,Hibernating,7057.425742574257,Discount_10%,9111.361917692415
15931.0,64,1,239.9,14,United Kingdom,0.18877551020408162,239.9,3,1,1,Other,2850.2970297029706,Discount_10%,10561.25954738331
15934.0,53,2,2190.66,29,United Kingdom,0.8047309833024119,1095.33,3,3,5,Loyal,26027.643564356433,Discount_10%,41173.17729912984
15936.0,15,2,282.79,16,United Kingdom,0.22379406307977737,141.395,4,3,2,Loyal,3359.881188118812,Discount_10%,41173.17729912984
15938.0,92,4,330.23,19,United Kingdom,0.2785250463821892,82.5575,2,4,2,At Risk,3923.5247524752476,Discount_10%,40688.40125972367
15939.0,10,1,2945.38,41,United Kingdom,0.8643320964749536,2945.38,5,1,5,Other,34994.61386138613,Discount_10%,10561.25954738331
15941.0,273,1,405.0,6,United Kingdom,0.3352272727272727,405.0,1,1,2,Hibernating,4811.881188118812,Discount_10%,9111.361917692415
15943.0,285,2,271.28999999999996,12,United Kingdom,0.2159090909090909,135.64499999999998,1,3,2,At Risk,3223.247524752475,Discount_10%,40688.40125972367
15944.0,29,3,1839.1399999999999,25,United Kingdom,0.764378478664193,613.0466666666666,4,3,4,Loyal,21851.168316831685,Discount_10%,41173.17729912984
15945.0,1,4,646.27,24,United Kingdom,0.4782003710575139,161.5675,5,4,3,Loyal,7678.455445544554,Discount_10%,41173.17729912984
15946.0,138,3,2304.18,25,United Kingdom,0.8174860853432282,768.06,2,3,5,At Risk,27376.396039603955,Discount_10%,40688.40125972367
15948.0,60,1,553.85,35,United Kingdom,0.42741187384044527,553.85,3,1,3,Other,6580.396039603961,Discount_10%,10561.25954738331
15950.0,11,6,5415.2,182,United Kingdom,0.9403988868274582,902.5333333333333,5,5,5,Champions,64339.009900990095,Discount_10%,145827.811526072
15951.0,17,1,304.95,18,United Kingdom,0.24512987012987014,304.95,4,1,2,Other,3623.1683168316827,Discount_10%,10561.25954738331
15953.0,5,11,2010.1699999999998,61,United Kingdom,0.7836270871985158,182.74272727272725,5,5,4,Champions,23883.207920792076,Discount_10%,145827.811526072
15954.0,225,1,190.75,20,United Kingdom,0.13868274582560297,190.75,1,1,1,Hibernating,2266.3366336633662,Discount_10%,9111.361917692415
15955.0,8,9,4242.1,115,United Kingdom,0.9155844155844156,471.3444444444445,5,5,5,Champions,50401.188118811886,Discount_10%,145827.811526072
15956.0,187,2,617.6,18,United Kingdom,0.45964749536178107,308.8,1,3,3,At Risk,7337.821782178218,Discount_10%,40688.40125972367
15957.0,56,2,501.21,88,United Kingdom,0.3979591836734694,250.605,3,3,2,Loyal,5954.970297029702,Discount_10%,41173.17729912984
15958.0,39,3,388.64,45,United Kingdom,0.32189239332096475,129.54666666666665,3,3,2,Loyal,4617.504950495049,Discount_10%,41173.17729912984
15959.0,318,3,579.49,58,United Kingdom,0.43993506493506496,193.16333333333333,1,3,3,At Risk,6885.029702970297,Discount_10%,40688.40125972367
15960.0,10,4,410.95,24,United Kingdom,0.33882189239332094,102.7375,5,4,2,Loyal,4882.574257425742,Discount_10%,41173.17729912984
15961.0,15,1,451.28999999999996,42,United Kingdom,0.3689703153988868,451.28999999999996,4,1,2,Other,5361.861386138613,Discount_10%,10561.25954738331
15962.0,85,1,295.83,43,United Kingdom,0.23608534322820038,295.83,2,1,2,Hibernating,3514.8118811881186,Discount_10%,9111.361917692415
15964.0,299,1,272.96000000000004,20,United Kingdom,0.21706864564007422,272.96000000000004,1,1,2,Hibernating,3243.0891089108914,Discount_10%,9111.361917692415
15965.0,3,10,2167.45,144,United Kingdom,0.801948051948052,216.74499999999998,5,5,5,Champions,25751.88118811881,Discount_10%,145827.811526072
15966.0,86,1,426.53000000000003,27,United Kingdom,0.35064935064935066,426.53000000000003,2,1,2,Hibernating,5067.683168316832,Discount_10%,9111.361917692415
15967.0,15,10,2622.77,270,United Kingdom,0.8455473098330241,262.277,4,5,5,Champions,31161.623762376235,Discount_10%,145827.811526072
15968.0,24,1,418.05,70,United Kingdom,0.3429962894248609,418.05,4,2,2,Potential,4966.930693069307,Discount_10%,16000.35795887281
15969.0,61,2,460.95,15,United Kingdom,0.3745361781076067,230.475,3,3,2,Loyal,5476.633663366336,Discount_10%,41173.17729912984
15970.0,234,1,703.22,13,United Kingdom,0.4988404452690167,703.22,1,2,3,At Risk,8355.08910891089,Discount_10%,40688.40125972367
15971.0,21,6,1702.98,3,United Kingdom,0.7474489795918368,283.83,4,5,4,Champions,20233.425742574258,Discount_10%,145827.811526072
15972.0,92,5,1810.27,104,United Kingdom,0.7613636363636364,362.054,2,4,4,At Risk,21508.158415841583,Discount_10%,40688.40125972367
15973.0,2,3,680.62,8,United Kingdom,0.49211502782931354,226.87333333333333,5,3,3,Loyal,8086.574257425743,Discount_10%,41173.17729912984
15976.0,46,4,1315.7,203,United Kingdom,0.674860853432282,328.925,3,4,4,Loyal,15632.079207920793,Discount_10%,41173.17729912984
15978.0,68,2,2180.64,72,United Kingdom,0.8031076066790352,1090.32,3,3,5,Loyal,25908.59405940594,Discount_10%,41173.17729912984
15979.0,238,1,329.22,22,United Kingdom,0.27666975881261596,329.22,1,2,2,At Risk,3911.5247524752476,Discount_10%,40688.40125972367
15980.0,126,4,4194.82,65,United Kingdom,0.9134972170686456,1048.705,2,4,5,At Risk,49839.44554455445,Discount_10%,40688.40125972367
15981.0,37,13,5954.29,106,United Kingdom,0.9457328385899815,458.02230769230766,3,5,5,Loyal,70744.0396039604,Discount_10%,41173.17729912984
15982.0,241,1,324.51,45,United Kingdom,0.2720315398886827,324.51,1,2,2,At Risk,3855.5643564356433,Discount_10%,40688.40125972367
15983.0,1,6,2483.8,111,United Kingdom,0.8323283858998145,413.9666666666667,5,5,5,Champions,29510.495049504952,Discount_10%,145827.811526072
15984.0,4,21,5921.65,290,United Kingdom,0.9452690166975881,281.9833333333333,5,5,5,Champions,70356.23762376237,Discount_10%,145827.811526072
15985.0,72,5,1572.8600000000001,34,United Kingdom,0.7249536178107606,314.572,2,4,4,At Risk,18687.445544554455,Discount_10%,40688.40125972367
15986.0,17,1,186.3,11,United Kingdom,0.13358070500927643,186.3,4,2,1,Potential,2213.4653465346537,Discount_10%,16000.35795887281
15987.0,4,2,230.85,47,United Kingdom,0.17741187384044527,115.425,5,3,1,Loyal,2742.7722772277225,Discount_10%,41173.17729912984
15988.0,187,2,612.0600000000001,93,United Kingdom,0.4570964749536178,306.03000000000003,1,3,3,At Risk,7272.000000000001,Discount_10%,40688.40125972367
15989.0,11,2,372.51,81,United Kingdom,0.310760667903525,186.255,5,3,2,Loyal,4425.861386138614,Discount_10%,41173.17729912984
15990.0,130,5,1217.94,86,United Kingdom,0.6528293135435993,243.58800000000002,2,4,4,At Risk,14470.574257425744,Discount_10%,40688.40125972367
15991.0,170,1,150.55,6,United Kingdom,0.0950834879406308,150.55,2,2,1,Hibernating,1788.7128712871288,Discount_10%,9111.361917692415
15992.0,32,2,854.61,51,United Kingdom,0.5575139146567718,427.305,4,3,3,Loyal,10153.782178217822,Discount_10%,41173.17729912984
15994.0,47,2,775.11,69,United Kingdom,0.5292207792207793,387.555,3,3,3,Loyal,9209.227722772277,Discount_10%,41173.17729912984
15995.0,50,1,696.19,108,United Kingdom,0.49744897959183676,696.19,3,2,3,Potential,8271.564356435643,Discount_10%,16000.35795887281
15996.0,2,2,626.22,68,United Kingdom,0.4645176252319109,313.11,5,3,3,Loyal,7440.237623762377,Discount_10%,41173.17729912984
15998.0,29,11,5218.37,502,United Kingdom,0.9369202226345084,474.3972727272727,4,5,5,Champions,62000.43564356436,Discount_10%,145827.811526072
15999.0,371,1,20.4,1,United Kingdom,0.0027829313543599257,20.4,1,2,1,Hibernating,242.37623762376236,Discount_10%,9111.361917692415
16001.0,17,1,583.39,29,United Kingdom,0.44155844155844154,583.39,4,2,3,Potential,6931.366336633663,Discount_10%,16000.35795887281
16002.0,261,1,169.21,42,United Kingdom,0.11641929499072357,169.21,1,2,1,Hibernating,2010.4158415841584,Discount_10%,9111.361917692415
16003.0,17,5,2878.46,89,United Kingdom,0.8617810760667903,575.692,4,4,5,Champions,34199.52475247525,Discount_10%,145827.811526072
16004.0,110,5,2146.39,63,United Kingdom,0.8003246753246753,429.27799999999996,2,4,5,At Risk,25501.663366336634,Discount_10%,40688.40125972367
16005.0,11,6,1820.83,170,United Kingdom,0.7625231910946196,303.47166666666664,5,5,4,Champions,21633.623762376235,Discount_10%,145827.811526072
16006.0,23,1,245.77,67,United Kingdom,0.19341372912801486,245.77,4,2,1,Potential,2920.039603960396,Discount_10%,16000.35795887281
16007.0,19,3,1373.2,206,United Kingdom,0.688543599257885,457.73333333333335,4,3,4,Loyal,16315.247524752476,Discount_10%,41173.17729912984
16008.0,18,12,4905.35,58,United Kingdom,0.9320500927643784,408.7791666666667,4,5,5,Champions,58281.38613861387,Discount_10%,145827.811526072
16010.0,12,8,1316.56,69,United Kingdom,0.6753246753246753,164.57,5,5,4,Champions,15642.29702970297,Discount_10%,145827.811526072
16011.0,2,14,2517.75,142,United Kingdom,0.8353432282003711,179.83928571428572,5,5,5,Champions,29913.861386138615,Discount_10%,145827.811526072
16012.0,37,2,1574.5,138,United Kingdom,0.726113172541744,787.25,3,3,4,Loyal,18706.930693069306,Discount_10%,41173.17729912984
16013.0,7,39,20315.84,30,United Kingdom,0.990491651205937,520.9189743589743,5,5,5,Champions,185674.0898705255,Discount_10%,145827.811526072
16014.0,44,2,467.89,127,United Kingdom,0.37987012987012986,233.945,3,3,2,Loyal,5559.089108910891,Discount_10%,41173.17729912984
16016.0,2,4,1025.18,87,United Kingdom,0.6092300556586271,256.295,5,4,4,Champions,12180.356435643564,Discount_10%,145827.811526072
16017.0,53,4,1341.95,81,United Kingdom,0.6808905380333952,335.4875,3,4,4,Loyal,15943.960396039605,Discount_10%,41173.17729912984
16018.0,32,2,289.23,26,United Kingdom,0.2293599257884972,144.615,4,3,2,Loyal,3436.3960396039606,Discount_10%,41173.17729912984
16019.0,17,18,13679.61,156,United Kingdom,0.9828385899814471,759.9783333333334,4,5,5,Champions,162530.0198019802,Discount_10%,145827.811526072
16021.0,31,2,532.25,117,United Kingdom,0.413265306122449,266.125,4,3,3,Loyal,6323.762376237623,Discount_10%,41173.17729912984
16024.0,47,2,232.96,21,United Kingdom,0.18042671614100186,116.48,3,3,1,Loyal,2767.841584158416,Discount_10%,41173.17729912984
16027.0,93,9,1113.74,11,United Kingdom,0.6305658627087198,123.74888888888889,2,5,4,At Risk,13232.554455445545,Discount_10%,40688.40125972367
16028.0,231,1,82.2,5,United Kingdom,0.02945269016697588,82.2,1,2,1,Hibernating,976.6336633663367,Discount_10%,9111.361917692415
16029.0,8,47,41184.3,26,United Kingdom,0.9962894248608535,876.2617021276596,5,5,5,Champions,312330.90372867073,Discount_10%,145827.811526072
16032.0,92,6,1970.45,130,United Kingdom,0.7792207792207793,328.40833333333336,2,5,4,At Risk,23411.287128712873,Discount_10%,40688.40125972367
16033.0,5,8,2019.73,173,United Kingdom,0.7859461966604824,252.46625,5,5,4,Champions,23996.792079207924,Discount_10%,145827.811526072
16034.0,30,3,491.02,28,United Kingdom,0.39262523191094617,163.67333333333332,4,3,2,Loyal,5833.9009900990095,Discount_10%,41173.17729912984
16035.0,196,1,217.73,21,United Kingdom,0.16349721706864564,217.73,1,2,1,Hibernating,2586.891089108911,Discount_10%,9111.361917692415
16036.0,60,2,1797.92,79,United Kingdom,0.7602040816326531,898.96,3,3,4,Loyal,21361.425742574258,Discount_10%,41173.17729912984
16037.0,180,2,654.32,32,United Kingdom,0.48167903525046385,327.16,1,3,3,At Risk,7774.0990099009905,Discount_10%,40688.40125972367
16039.0,59,2,456.4,27,United Kingdom,0.3712894248608534,228.2,3,3,2,Loyal,5422.574257425742,Discount_10%,41173.17729912984
16040.0,66,4,1103.35,50,United Kingdom,0.6275510204081632,275.8375,3,4,4,Loyal,13109.108910891087,Discount_10%,41173.17729912984
16042.0,15,3,1067.85,50,United Kingdom,0.6194341372912802,355.95,4,3,4,Loyal,12687.326732673266,Discount_10%,41173.17729912984
16043.0,15,4,1082.6000000000001,29,United Kingdom,0.62430426716141,270.65000000000003,4,4,4,Champions,12862.574257425744,Discount_10%,145827.811526072
16044.0,71,1,340.84000000000003,19,United Kingdom,0.2880333951762523,340.84000000000003,2,2,2,At Risk,4049.584158415842,Discount_10%,40688.40125972367
16045.0,52,4,2094.23,59,United Kingdom,0.7931354359925789,523.5575,3,4,4,Loyal,24881.940594059408,Discount_10%,41173.17729912984
16046.0,198,1,235.78,22,United Kingdom,0.1841372912801484,235.78,1,2,1,Hibernating,2801.3465346534654,Discount_10%,9111.361917692415
16047.0,318,1,107.14,1,EIRE,0.046846011131725415,107.14,1,2,1,Hibernating,1272.950495049505,Discount_10%,9111.361917692415
16048.0,9,4,818.7900000000001,30,United Kingdom,0.5438311688311688,204.69750000000002,5,4,3,Loyal,9728.198019801981,Discount_10%,41173.17729912984
16049.0,11,3,787.89,175,United Kingdom,0.5324675324675324,262.63,5,3,3,Loyal,9361.069306930693,Discount_10%,41173.17729912984
16050.0,19,2,162.8,9,United Kingdom,0.10946196660482375,81.4,4,3,1,Loyal,1934.2574257425745,Discount_10%,41173.17729912984
16051.0,317,1,188.44,12,United Kingdom,0.13543599257884972,188.44,1,2,1,Hibernating,2238.891089108911,Discount_10%,9111.361917692415
16053.0,49,4,2122.89,101,United Kingdom,0.7966141001855288,530.7225,3,4,4,Loyal,25222.455445544554,Discount_10%,41173.17729912984
16054.0,54,3,1327.98,49,United Kingdom,0.6790352504638218,442.66,3,3,4,Loyal,15777.980198019803,Discount_10%,41173.17729912984
16057.0,155,3,1591.73,91,United Kingdom,0.7298237476808905,530.5766666666667,2,3,4,At Risk,18911.643564356436,Discount_10%,40688.40125972367
16058.0,42,1,62.7,2,United Kingdom,0.01971243042671614,62.7,3,2,1,Potential,744.950495049505,Discount_10%,16000.35795887281
16059.0,3,7,1757.91,145,United Kingdom,0.7541743970315399,251.13000000000002,5,5,4,Champions,20886.059405940596,Discount_10%,145827.811526072
16060.0,36,3,541.95,22,United Kingdom,0.4195269016697588,180.65,3,3,3,Loyal,6439.0099009901,Discount_10%,41173.17729912984
16061.0,67,1,89.65,3,United Kingdom,0.03223562152133581,89.65,3,2,1,Potential,1065.1485148514853,Discount_10%,16000.35795887281
16062.0,15,4,1709.83,100,United Kingdom,0.7481447124304267,427.4575,4,4,4,Champions,20314.811881188118,Discount_10%,145827.811526072
16064.0,361,1,111.0,17,United Kingdom,0.05113636363636364,111.0,1,2,1,Hibernating,1318.8118811881188,Discount_10%,9111.361917692415
16065.0,1,8,2010.53,214,United Kingdom,0.7838589981447124,251.31625,5,5,4,Champions,23887.48514851485,Discount_10%,145827.811526072
16067.0,198,3,3395.29,60,United Kingdom,0.885899814471243,1131.7633333333333,1,3,5,At Risk,40340.07920792079,Discount_10%,40688.40125972367
16068.0,229,1,122.93,34,United Kingdom,0.061920222634508346,122.93,1,2,1,Hibernating,1460.5544554455446,Discount_10%,9111.361917692415
16069.0,53,1,457.7,25,United Kingdom,0.3722170686456401,457.7,3,2,2,Potential,5438.019801980197,Discount_10%,16000.35795887281
16071.0,163,3,750.5600000000001,47,United Kingdom,0.5201762523191095,250.1866666666667,2,3,3,At Risk,8917.544554455446,Discount_10%,40688.40125972367
16072.0,64,3,3744.57,399,United Kingdom,0.8986549165120594,1248.19,3,3,5,Loyal,44489.94059405941,Discount_10%,41173.17729912984
16074.0,26,1,265.25,23,United Kingdom,0.2112708719851577,265.25,4,2,2,Potential,3151.4851485148515,Discount_10%,16000.35795887281
16075.0,138,2,736.9300000000001,41,United Kingdom,0.5134508348794063,368.46500000000003,2,3,3,At Risk,8755.60396039604,Discount_10%,40688.40125972367
16077.0,261,1,2300.4,8,United Kingdom,0.8167903525046383,2300.4,1,2,5,At Risk,27331.485148514854,Discount_10%,40688.40125972367
16078.0,305,1,283.79,38,United Kingdom,0.22495361781076068,283.79,1,2,2,At Risk,3371.7623762376243,Discount_10%,40688.40125972367
16080.0,21,2,385.40000000000003,20,United Kingdom,0.3200371057513915,192.70000000000002,4,3,2,Loyal,4579.0099009901,Discount_10%,41173.17729912984
16081.0,2,4,1653.28,144,United Kingdom,0.7388682745825603,413.32,5,4,4,Champions,19642.930693069306,Discount_10%,145827.811526072
16082.0,306,1,106.75,16,United Kingdom,0.045454545454545456,106.75,1,2,1,Hibernating,1268.3168316831684,Discount_10%,9111.361917692415
16083.0,18,2,1033.8,38,United Kingdom,0.6110853432282004,516.9,4,3,4,Loyal,12282.772277227721,Discount_10%,41173.17729912984
